594;1008.83;18.95;None;None;None;00.87;-0.34;-0.10;
595;1008.85;18.96;None;None;None;00.85;-0.33;-0.10;
596;1008.81;18.98;None;None;None;00.85;-0.33;-0.09;
597;1008.81;19.01;None;None;None;00.85;-0.34;-0.10;
598;1008.85;19.03;None;None;None;00.85;-0.34;-0.11;
599;1008.95;19.04;None;None;None;00.86;-0.34;-0.10;
600;1008.91;19.05;None;None;None;00.86;-0.34;-0.10;
601;1008.81;19.07;None;None;None;00.85;-0.33;-0.10;
602;1008.86;19.08;None;None;None;00.87;-0.34;-0.10;
603;1008.88;19.10;None;None;None;00.87;-0.34;-0.10;
604;1008.75;19.11;None;None;None;00.87;-0.33;-0.10;
605;1008.67;19.12;None;None;None;00.86;-0.34;-0.10;
606;1008.75;19.13;None;None;None;00.86;-0.34;-0.09;
607;1008.86;19.15;None;None;None;00.86;-0.34;-0.10;
608;1008.78;19.16;None;None;None;00.85;-0.34;-0.10;
609;1008.86;19.18;None;None;None;00.85;-0.35;-0.09;
610;1008.79;19.20;None;None;None;00.69;-0.67;-0.08;
611;1008.73;19.21;None;None;None;-0.30;-0.39;00.99;
612;1008.75;19.22;None;None;None;-0.09;-0.18;01.37;
613;1008.56;19.22;None;None;None;00.05;-0.34;01.62;
614;1008.46;19.21;None;None;None;-0.10;-0.22;00.89;
615;1008.09;19.21;None;None;None;-0.77;00.21;01.99;
616;1007.69;19.22;None;None;None;-0.35;01.20;-0.80;
617;1007.38;19.24;None;None;None;00.02;00.25;-1.01;
618;1007.03;19.29;None;None;None;00.03;00.40;-0.85;
619;1006.70;19.34;None;None;None;00.03;00.40;-0.88;
620;1006.40;19.37;None;None;None;00.05;00.38;-0.99;
621;1006.00;19.42;None;None;None;00.03;00.24;-0.68;
622;1005.46;19.44;None;None;None;00.20;00.41;-1.47;
623;1005.02;19.45;None;None;None;-0.15;00.59;02.00;
624;1004.68;19.48;None;None;None;-0.06;-0.17;-0.49;
625;1004.51;19.49;None;None;None;00.01;00.40;-1.01;
626;1004.34;19.52;None;None;None;00.03;00.44;-0.89;
627;1004.00;19.55;None;None;None;00.05;00.40;-0.89;
628;1003.63;19.58;None;None;None;00.02;00.41;-0.88;
629;1003.26;19.61;None;None;None;00.01;00.21;-0.78;
630;1002.94;19.65;None;None;None;00.07;00.39;-0.86;
631;1002.38;19.69;None;None;None;00.06;00.32;-0.82;
632;1002.00;19.73;None;None;None;00.04;00.42;-0.95;
633;1001.66;19.76;None;None;None;00.09;00.34;-0.89;
634;1001.25;19.80;None;None;None;00.03;00.32;-0.88;
635;1000.78;19.83;None;None;None;00.06;00.38;-0.87;
636;1000.54;19.84;None;None;None;00.03;00.34;-0.86;
637;1000.09;19.86;None;None;None;00.05;00.39;-0.96;
638;999.62;19.88;None;None;None;00.01;00.37;-0.88;
639;999.19;19.90;None;None;None;00.05;00.34;-0.85;
640;998.66;19.93;None;None;None;00.06;00.33;-0.81;
641;997.91;19.96;None;None;None;00.08;00.39;-0.85;
642;997.48;19.97;None;None;None;-0.02;00.33;-0.87;
643;997.07;19.99;None;None;None;00.09;00.35;-0.83;
644;996.54;19.99;None;None;None;00.03;00.35;-0.86;
645;996.06;20.01;None;None;None;00.06;00.35;-0.85;
646;995.63;20.03;None;None;None;00.07;00.33;-0.88;
647;995.17;20.06;None;None;None;00.05;00.38;-0.89;
648;994.67;20.07;None;None;None;00.03;00.35;-0.88;
649;994.20;20.09;None;None;None;00.04;00.35;-0.86;
650;993.74;20.11;None;None;None;00.05;00.36;-0.86;
651;992.98;20.13;None;None;None;00.08;00.38;-0.87;
652;992.48;20.14;None;None;None;-0.02;00.34;-0.86;
653;991.98;20.16;None;None;None;00.06;00.41;-0.97;
654;991.54;20.17;None;None;None;00.08;00.35;-0.90;
655;991.08;20.18;None;None;None;00.04;00.19;-0.60;
656;990.65;20.19;None;None;None;00.09;00.31;-0.77;
657;990.40;20.20;None;None;None;00.09;00.29;-0.80;
658;990.24;20.20;None;None;None;00.07;00.39;-0.89;
659;990.19;20.19;None;None;None;00.11;00.38;-0.88;
660;990.10;20.19;None;None;None;00.34;00.02;-0.22;
661;990.26;20.15;None;None;None;-0.00;00.05;-0.82;
662;990.83;20.12;None;None;None;-0.70;-0.91;-0.14;
663;991.66;20.07;None;None;None;00.67;-0.56;-0.02;
664;992.67;20.02;None;None;None;-0.15;-0.66;-0.60;
665;993.81;19.97;None;None;None;-1.51;-0.12;-0.62;
666;995.23;19.93;None;None;None;00.74;-0.12;-0.16;
667;996.53;19.87;None;None;None;00.72;00.27;-0.56;
668;997.89;19.83;None;None;None;00.48;00.00;-1.03;
669;999.29;19.80;None;None;None;00.25;00.20;-0.85;
670;1000.65;19.74;None;None;None;00.24;00.19;-0.88;
671;1002.66;19.69;None;None;None;00.47;00.17;-0.41;
672;1004.25;19.62;None;None;None;00.30;-0.04;-0.45;
673;1005.71;19.56;None;None;None;-0.44;-0.12;00.31;
674;1006.59;19.54;None;None;None;-1.13;-0.01;-0.18;
675;1007.19;19.54;None;None;None;-1.10;-0.05;-0.08;
676;1007.61;19.55;None;None;None;-1.09;-0.04;-0.06;
677;1007.70;19.53;None;None;None;-1.10;-0.03;-0.06;
678;1007.81;19.51;None;None;None;-1.10;-0.03;-0.06;
679;1007.96;19.49;None;None;None;-1.10;-0.03;-0.06;
680;1007.84;19.48;None;None;None;-1.10;-0.03;-0.06;
681;1007.82;19.48;None;None;None;-1.11;-0.02;-0.05;
682;1007.81;19.47;None;None;None;-1.10;-0.02;-0.06;
683;1007.82;19.46;None;None;None;-1.10;-0.02;-0.06;
684;1007.94;19.46;None;None;None;-1.11;-0.00;-0.06;
685;1007.93;19.46;None;None;None;-1.11;-0.01;-0.06;
686;1007.84;19.45;None;None;None;-1.10;-0.02;-0.06;
687;1007.84;19.45;None;None;None;-1.10;-0.01;-0.05;
688;1007.83;19.44;None;None;None;-1.10;-0.01;-0.06;
689;1007.71;19.43;None;None;None;-1.10;-0.01;-0.06;
690;1007.76;19.42;None;None;None;-1.10;-0.01;-0.05;
691;1007.75;19.43;None;None;None;-1.09;-0.01;-0.05;
692;1007.70;19.42;None;None;None;-1.11;-0.01;-0.06;
693;1007.78;19.42;None;None;None;-1.10;-0.00;-0.05;
694;1007.82;19.42;None;None;None;-1.10;-0.01;-0.05;
695;1007.86;19.42;None;None;None;-1.10;-0.00;-0.06;
696;1007.80;19.42;None;None;None;-1.10;00.01;-0.06;
697;1007.82;19.42;None;None;None;-1.10;00.00;-0.06;
698;1007.68;19.42;None;None;None;-1.11;00.00;-0.05;
699;1007.73;19.42;None;None;None;-1.10;00.00;-0.05;
700;1007.81;19.42;None;None;None;-1.10;00.00;-0.05;
701;1007.92;19.41;None;None;None;-1.09;00.01;-0.05;
702;1007.83;19.41;None;None;None;-1.10;-0.00;-0.05;
703;1007.84;19.41;None;None;None;-1.11;00.00;-0.06;
704;1007.81;19.41;None;None;None;-1.10;00.00;-0.06;
705;1007.78;19.41;None;None;None;-1.09;00.00;-0.06;
706;1007.82;19.41;None;None;None;-1.10;00.00;-0.06;
707;1007.77;19.41;None;None;None;-1.11;00.00;-0.05;
708;1007.77;19.42;None;None;None;-1.10;00.01;-0.06;
709;1007.81;19.41;None;None;None;-1.10;00.01;-0.06;
710;1007.72;19.42;None;None;None;-1.11;00.01;-0.05;
711;1007.61;19.43;None;None;None;-1.10;00.00;-0.05;
712;1007.77;19.42;None;None;None;-1.10;00.01;-0.06;
713;1007.75;19.41;None;None;None;-1.10;00.01;-0.06;
714;1007.78;19.41;None;None;None;-1.10;00.00;-0.06;
715;1007.75;19.41;None;None;None;-1.10;00.01;-0.06;
716;1007.64;19.41;None;None;None;-1.09;00.00;-0.05;
717;1007.69;19.41;None;None;None;-1.10;00.01;-0.06;
718;1007.71;19.42;None;None;None;-1.10;00.01;-0.06;
719;1007.70;19.42;None;None;None;-1.10;00.01;-0.06;
720;1007.68;19.43;None;None;None;-1.10;00.01;-0.05;
721;1007.50;19.43;None;None;None;-1.11;00.01;-0.06;
722;1007.54;19.43;None;None;None;-1.10;00.00;-0.05;
723;1007.54;19.43;None;None;None;-1.09;00.01;-0.05;
724;1007.54;19.44;None;None;None;-1.10;00.01;-0.05;
725;1007.66;19.44;None;None;None;-1.09;00.02;-0.06;
726;1007.70;19.44;None;None;None;-1.10;00.01;-0.06;
727;1007.66;19.44;None;None;None;-1.10;00.01;-0.06;
728;1007.63;19.45;None;None;None;-1.10;00.01;-0.05;
729;1007.59;19.45;None;None;None;-1.10;00.01;-0.05;
730;1007.50;19.46;None;None;None;-1.10;00.01;-0.06;
731;1007.52;19.46;None;None;None;-1.10;00.03;-0.06;
732;1007.55;19.46;None;None;None;-1.09;00.03;-0.05;
733;1007.60;19.46;None;None;None;-1.10;00.01;-0.06;
734;1007.70;19.46;None;None;None;-1.11;00.00;-0.05;
735;1007.66;19.46;None;None;None;-1.09;00.01;-0.05;
736;1007.78;19.46;None;None;None;-1.11;00.02;-0.06;
737;1007.67;19.46;None;None;None;-1.10;00.03;-0.05;
738;1007.68;19.46;None;None;None;-1.10;00.02;-0.06;
739;1007.68;19.46;None;None;None;-1.10;00.02;-0.05;
740;1007.60;19.46;None;None;None;-1.10;00.02;-0.05;
741;1007.54;19.47;None;None;None;-1.10;00.02;-0.06;
742;1007.55;19.46;None;None;None;-1.11;00.02;-0.05;
743;1007.68;19.46;None;None;None;-1.09;00.02;-0.05;
744;1007.68;19.47;None;None;None;-1.10;00.02;-0.05;
745;1007.75;19.47;None;None;None;-1.10;00.02;-0.05;
746;1007.79;19.47;None;None;None;-0.90;00.76;-0.08;
747;1007.67;19.46;None;None;None;-0.18;-1.07;00.02;
748;1007.63;19.46;None;None;None;00.50;-0.73;-0.05;
749;1007.58;19.46;None;None;None;00.64;-0.11;00.61;
750;1007.58;19.46;None;None;None;00.38;00.08;00.80;
